test_id,gene_id,gene,locus,sample_1,sample_2,status,value_1,value_2,log2(fold_change),test_stat,p_value,q_value,significant
XLOC_011997,XLOC_011997,ZNF419,chr19:57999078-58006048,NULL,KLF4,OK,2.50851,1.87245,-0.421904,-0.88469,0.15175,0.270435,no
XLOC_005977,XLOC_005977,GNPTAB,chr12:102139274-102224645,NULL,KLF4,OK,9.9222,12.1273,0.289525,1.00586,0.1519,0.270663,no
XLOC_000672,XLOC_000672,TXNIP,chr1:144146810-146467744,NULL,KLF4,OK,1.33549,47.8736,5.16379,2.20991,0.15205,0.270852,no
XLOC_006641,XLOC_006641,PCID2,chr13:113831852-113919392,NULL,KLF4,OK,27.1687,18.9786,-0.517571,-1.00808,0.15205,0.270852,no
XLOC_013724,XLOC_013724,GTF3C2,chr2:27548715-27579901,NULL,KLF4,OK,19.4088,15.8788,-0.289604,-0.998188,0.1521,0.270863,no
XLOC_005501,XLOC_005501,ZNF84,chr12:133613871-133639890,NULL,KLF4,OK,3.92883,3.17219,-0.308621,-0.995416,0.1521,0.270863,no
XLOC_005293,XLOC_005293,C12orf29,chr12:88429267-88535993,NULL,KLF4,OK,5.48007,3.81631,-0.522018,-1.01248,0.1522,0.271002,no
XLOC_004545,XLOC_004545,ATG2A,chr11:64662003-64684722,NULL,KLF4,OK,8.99482,10.943,0.282842,0.983903,0.15235,0.27123,no
XLOC_000365,XLOC_000365,DMAP1,chr1:44679124-44686351,NULL,KLF4,OK,21.6786,17.4518,-0.312896,-1.00952,0.15245,0.27133,no
XLOC_011443,XLOC_011443,MPV17L2,chr19:18304039-18307550,NULL,KLF4,OK,11.5755,9.07243,-0.351508,-1.01159,0.15245,0.27133,no
XLOC_008440,XLOC_008440,NAA60,chr16:3493667-3536963,NULL,KLF4,OK,25.0743,30.6754,0.290869,1.00448,0.15265,0.271647,no
XLOC_012780,XLOC_012780,ZNF784,chr19:56132106-56135941,NULL,KLF4,OK,3.58527,2.67344,-0.423385,-1.01835,0.1527,0.271696,no
XLOC_012635,XLOC_012635,PIH1D1,chr19:49949549-49955115,NULL,KLF4,OK,41.8792,34.0741,-0.297557,-1.00956,0.1528,0.271835,no
XLOC_015859,XLOC_015859,TST,chr22:37406899-37425863,NULL,KLF4,OK,31.313,44.5919,0.510018,1.01298,0.15285,0.271885,no
XLOC_006528,XLOC_006528,DHRS12,chr13:52342128-52378298,NULL,KLF4,OK,3.05792,2.14792,-0.509615,-0.979611,0.15295,0.272024,no
XLOC_006460,XLOC_006460,"CCDC169,CCDC169-SOHLH2,SOHLH2",chr13:36742344-36871992,NULL,KLF4,OK,1.72118,1.13338,-0.602769,-0.780558,0.1533,0.272607,no
XLOC_012374,XLOC_012374,CEP89,chr19:33369903-33462869,NULL,KLF4,OK,8.40025,6.73222,-0.31935,-0.993631,0.15335,0.272657,no
XLOC_019992,XLOC_019992,GFOD1,chr6:13363586-13487869,NULL,KLF4,OK,3.3696,4.33519,0.363518,0.982446,0.15365,0.273151,no
XLOC_002786,XLOC_002786,HIF1AN,chr10:102295640-102313681,NULL,KLF4,OK,6.4439,5.25199,-0.295072,-1.00062,0.1537,0.2732,no
XLOC_025395,XLOC_025395,MID1,chrX:10413349-10851809,NULL,KLF4,OK,9.46204,11.5781,0.291175,0.968732,0.1538,0.273339,no
XLOC_017507,XLOC_017507,UTP3,chr4:71554195-71556268,NULL,KLF4,OK,25.5976,20.8506,-0.295917,-1.00885,0.1539,0.273477,no
XLOC_010983,XLOC_010983,ADNP2,chr18:77866914-77898228,NULL,KLF4,OK,5.6621,4.58322,-0.304974,-0.997648,0.15395,0.273526,no
XLOC_025406,XLOC_025406,PIGA,chrX:15337572-15353676,NULL,KLF4,OK,2.1185,1.61284,-0.393439,-0.96961,0.15405,0.273665,no
XLOC_021780,XLOC_021780,WIPI2,chr7:5229834-5273486,NULL,KLF4,OK,24.348,20.0367,-0.281159,-0.996066,0.1542,0.273892,no
XLOC_013986,XLOC_013986,MFSD9,chr2:103333665-103353337,NULL,KLF4,OK,1.98663,1.45946,-0.444895,-1.00872,0.15435,0.274119,no
XLOC_019339,XLOC_019339,PRPF4B,chr6:4021568-4065217,NULL,KLF4,OK,15.6438,12.8603,-0.282668,-1.00377,0.1546,0.274523,no
XLOC_006957,XLOC_006957,PAPOLA,chr14:96968712-97033453,NULL,KLF4,OK,53.3895,44.1425,-0.274388,-0.996076,0.15465,0.274573,no
XLOC_008992,XLOC_008992,USP7,chr16:8985950-9057341,NULL,KLF4,OK,31.0746,25.5366,-0.28317,-1.01408,0.1547,0.274582,no
XLOC_001161,XLOC_001161,"DISC1,TSNAX",chr1:231664398-232177019,NULL,KLF4,OK,15.5514,12.6658,-0.296106,-0.943114,0.1547,0.274583,no
XLOC_018534,XLOC_018534,UBE2B,chr5:133706866-133727799,NULL,KLF4,OK,19.058,23.3264,0.291563,1.00347,0.1548,0.274721,no
XLOC_014798,XLOC_014798,CPXM1,chr20:2774714-2781292,NULL,KLF4,OK,1.03301,1.47862,0.51739,1.0096,0.1553,0.275568,no
XLOC_007187,XLOC_007187,CIDEB,chr14:24769059-24787242,NULL,KLF4,OK,9.1539,5.75461,-0.66967,-0.997064,0.15535,0.275617,no
XLOC_002187,XLOC_002187,FAM129A,chr1:184760158-184943718,NULL,KLF4,OK,1.79443,1.40536,-0.352583,-0.998132,0.1555,0.275844,no
XLOC_012385,XLOC_012385,ZNF792,chr19:35447257-35454953,NULL,KLF4,OK,4.07632,5.11336,0.327004,1.0041,0.15555,0.275893,no
XLOC_005199,XLOC_005199,COQ10A,chr12:56660641-56664750,NULL,KLF4,OK,4.65203,3.49205,-0.413784,-0.99942,0.1557,0.276119,no
XLOC_019070,XLOC_019070,RAPGEF6,chr5:130759613-130970929,NULL,KLF4,OK,2.79082,2.25172,-0.309662,-0.972106,0.15575,0.276168,no
XLOC_000072,XLOC_000072,SLC25A33,chr1:9599527-9642831,NULL,KLF4,OK,11.5448,9.11293,-0.341251,-1.00086,0.15585,0.276306,no
XLOC_010801,XLOC_010801,TGIF1,chr18:3411924-3458406,NULL,KLF4,OK,25.3691,20.4898,-0.308171,-0.998839,0.1559,0.276355,no
XLOC_012261,XLOC_012261,PRKACA,chr19:14202506-14228559,NULL,KLF4,OK,47.4079,39.0057,-0.281443,-1.00121,0.156,0.276493,no
XLOC_023997,XLOC_023997,GADD45G,chr9:92219926-92221469,NULL,KLF4,OK,0.602055,1.09625,0.864615,1.04389,0.1561,0.27659,no
XLOC_012786,XLOC_012786,ZSCAN5A,chr19:56732678-56739659,NULL,KLF4,OK,1.05285,1.53388,0.542882,0.997478,0.1561,0.27659,no
XLOC_002101,XLOC_002101,ALDH9A1,chr1:165631448-165667900,NULL,KLF4,OK,30.562,24.9847,-0.290698,-1.01232,0.15615,0.276639,no
XLOC_009589,XLOC_009589,RNF135,chr17:29297955-29326929,NULL,KLF4,OK,7.2998,5.75859,-0.342142,-0.986007,0.1562,0.276688,no
XLOC_005573,XLOC_005573,A2M,chr12:9217772-9268558,NULL,KLF4,OK,0.0328631,1.17691,5.16239,3.13196,0.15635,0.276914,no
XLOC_002174,XLOC_002174,GLUL,chr1:182350838-182361341,NULL,KLF4,OK,33.655,40.8273,0.278711,1.00453,0.1564,0.276963,no
XLOC_013641,XLOC_013641,TSSC1,chr2:3192740-3381653,NULL,KLF4,OK,23.9704,19.4868,-0.298759,-0.999787,0.15655,0.277189,no
XLOC_011546,XLOC_011546,RBM42,chr19:36119979-36128587,NULL,KLF4,OK,55.7411,45.778,-0.284087,-0.994875,0.15665,0.277326,no
XLOC_009111,XLOC_009111,TBC1D10B,chr16:30368421-30381522,NULL,KLF4,OK,35.2227,29.0242,-0.279251,-0.992434,0.15685,0.27764,no
XLOC_007322,XLOC_007322,ZFP36L1,chr14:69254371-69262960,NULL,KLF4,OK,51.2891,42.2177,-0.280805,-0.998747,0.1569,0.277649,no
XLOC_007648,XLOC_007648,TUBGCP4,chr15:43663256-43910998,NULL,KLF4,OK,6.74474,3.55209,-0.925093,-1.05619,0.1569,0.277649,no
XLOC_015019,XLOC_015019,STAU1,chr20:47729875-47804904,NULL,KLF4,OK,52.8828,43.5405,-0.280442,-0.996345,0.15705,0.277795,no
XLOC_014852,XLOC_014852,SNX5,chr20:17922239-17949634,NULL,KLF4,OK,43.3816,35.7175,-0.280452,-0.988757,0.15705,0.277795,no
XLOC_014402,XLOC_014402,PASK,chr2:242045513-242123065,NULL,KLF4,OK,3.35253,1.98674,-0.754848,-0.962893,0.15705,0.277795,no
XLOC_008074,XLOC_008074,GABPB1,chr15:50569388-50650503,NULL,KLF4,OK,16.1064,12.6187,-0.352073,-0.991041,0.1572,0.277981,no
XLOC_019049,XLOC_019049,CDO1,chr5:115140429-115152405,NULL,KLF4,OK,2.85524,2.05488,-0.474559,-1.00681,0.1572,0.277981,no
XLOC_004674,XLOC_004674,GAB2,chr11:77926335-78128868,NULL,KLF4,OK,9.37238,7.68516,-0.28634,-0.980442,0.15725,0.27799,no
XLOC_010000,XLOC_010000,ASPSCR1,chr17:79935425-79975282,NULL,KLF4,OK,10.1326,8.05383,-0.331252,-0.982708,0.15725,0.27799,no
XLOC_010856,XLOC_010856,MIB1,chr18:19321289-19450918,NULL,KLF4,OK,6.90891,5.64837,-0.290625,-0.990963,0.1573,0.278039,no
XLOC_024319,XLOC_024319,MLLT3,chr9:20341662-20622542,NULL,KLF4,OK,1.85099,2.32688,0.330097,0.982187,0.15765,0.278577,no
XLOC_022403,XLOC_022403,KDELR2,chr7:6500711-6523849,NULL,KLF4,OK,125.883,104.449,-0.269284,-0.984392,0.15765,0.278577,no
XLOC_004579,XLOC_004579,BRMS1,chr11:66104803-66112582,NULL,KLF4,OK,50.3713,41.2929,-0.286709,-0.997237,0.1577,0.278626,no
XLOC_024678,XLOC_024678,FAM129B,chr9:130267616-130341286,NULL,KLF4,OK,206.139,248.499,0.269621,0.995815,0.1578,0.278763,no
XLOC_010535,XLOC_010535,SPAG9,chr17:49039534-49198226,NULL,KLF4,OK,13.5609,16.4503,0.278662,0.99045,0.15785,0.278811,no
XLOC_003406,XLOC_003406,SNORA52,chr11:809935-812876,NULL,KLF4,OK,35.3447,0,#NAME?,#NAME?,0.1579,0.27886,no
XLOC_011683,XLOC_011683,PVR,chr19:45147097-45169428,NULL,KLF4,OK,34.4489,43.2087,0.326864,0.961613,0.158,0.278956,no
XLOC_009702,XLOC_009702,TUBG2,chr17:40811265-40819024,NULL,KLF4,OK,5.4924,4.21777,-0.380957,-1.00157,0.158,0.278956,no
XLOC_007219,XLOC_007219,MBIP,chr14:36767763-36789882,NULL,KLF4,OK,5.71803,4.3969,-0.379029,-0.984103,0.15805,0.279005,no
XLOC_002382,XLOC_002382,B3GALNT2,chr1:235530674-235667781,NULL,KLF4,OK,8.51972,6.67084,-0.352937,-0.979068,0.1584,0.279583,no
XLOC_013195,XLOC_013195,SOWAHC,chr2:110371910-110376564,NULL,KLF4,OK,1.41927,1.06747,-0.410959,-0.995481,0.1588,0.280249,no
XLOC_019483,XLOC_019483,PRR3,chr6:30509154-30532473,NULL,KLF4,OK,4.31854,2.06812,-1.06223,-0.996119,0.15895,0.280473,no
XLOC_005075,XLOC_005075,PCED1B,chr12:47469489-47630446,NULL,KLF4,OK,1.67917,4.19997,1.32263,1.00936,0.159,0.280521,no
XLOC_016652,XLOC_016652,CRBN,chr3:3191316-3221401,NULL,KLF4,OK,10.5164,13.0114,0.307133,1.00223,0.15925,0.280882,no
XLOC_022325,XLOC_022325,GIMAP7,chr7:150211944-150218161,NULL,KLF4,OK,39.3354,32.0404,-0.29594,-0.994405,0.15925,0.280882,no
XLOC_018394,XLOC_018394,AGGF1,chr5:76326209-76361058,NULL,KLF4,OK,7.50812,9.20055,0.293269,0.9888,0.1593,0.28093,no
XLOC_019044,XLOC_019044,PGGT1B,chr5:114546526-114598569,NULL,KLF4,OK,5.18647,6.53616,0.333689,1.00357,0.15935,0.280938,no
XLOC_004111,XLOC_004111,CHEK1,chr11:125495030-125550793,NULL,KLF4,OK,13.7799,11.1617,-0.304008,-0.976205,0.15935,0.280938,no
XLOC_016958,XLOC_016958,ST3GAL6-AS1,chr3:98433176-98514689,NULL,KLF4,OK,3.73616,1.16185,-1.68513,-1.03941,0.15955,0.281251,no
XLOC_003012,XLOC_003012,ABI1,chr10:26986594-27150016,NULL,KLF4,OK,15.5247,19.1212,0.300607,0.99064,0.15965,0.281387,no
XLOC_002127,XLOC_002127,SCYL3,chr1:169764549-169863100,NULL,KLF4,OK,3.37846,4.60646,0.447293,0.98091,0.15995,0.281875,no
XLOC_024731,XLOC_024731,SURF6,chr9:136197542-136203047,NULL,KLF4,OK,16.4125,13.3749,-0.295272,-0.980127,0.16,0.281923,no
XLOC_024082,XLOC_024082,HSDL2,chr9:115142188-115234685,NULL,KLF4,OK,9.58993,7.82968,-0.292567,-0.969485,0.1602,0.282235,no
XLOC_015023,XLOC_015023,B4GALT5,chr20:48249482-48330421,NULL,KLF4,OK,44.7611,53.9828,0.270255,0.985521,0.16025,0.282283,no
XLOC_014778,XLOC_014778,TCF15,chr20:584636-590910,NULL,KLF4,OK,8.78104,6.74651,-0.38025,-0.99446,0.1603,0.282331,no
XLOC_024617,XLOC_024617,ALAD,chr9:116148591-116163618,NULL,KLF4,OK,13.6763,11.171,-0.291925,-0.986356,0.16035,0.282379,no
XLOC_015893,XLOC_015893,SNORD83B,chr22:39708886-39715670,NULL,KLF4,OK,0,25.0241,inf,#NAME?,0.16065,0.282826,no
XLOC_018080,XLOC_018080,BBS7,chr4:122745483-122791652,NULL,KLF4,OK,7.5716,6.05064,-0.323509,-0.989802,0.16065,0.282826,no
XLOC_018542,XLOC_018542,PCBD2,chr5:134240809-134298336,NULL,KLF4,OK,2.18881,2.89276,0.402299,0.971154,0.1607,0.282874,no
XLOC_000862,XLOC_000862,UFC1,chr1:161123533-161128646,NULL,KLF4,OK,70.3457,85.3938,0.279671,0.983292,0.16075,0.282882,no
XLOC_005733,XLOC_005733,RHEBL1,chr12:49458467-49463775,NULL,KLF4,OK,2.3856,1.61667,-0.561329,-0.992318,0.16075,0.282882,no
XLOC_001427,XLOC_001427,SRSF10,chr1:24292936-24306953,NULL,KLF4,OK,45.5093,37.2258,-0.289859,-0.989584,0.1609,0.283105,no
XLOC_018652,XLOC_018652,MFAP3,chr5:153418518-153437014,NULL,KLF4,OK,9.32668,7.61855,-0.291846,-0.987615,0.1612,0.283593,no
XLOC_016284,XLOC_016284,NSUN3,chr3:93776765-93845630,NULL,KLF4,OK,3.86218,5.65561,0.550267,0.992411,0.16125,0.2836,no
XLOC_018707,XLOC_018707,RPL26L1,chr5:172386438-172396774,NULL,KLF4,OK,44.052,35.471,-0.312568,-0.987256,0.16125,0.2836,no
XLOC_007180,XLOC_007180,TM9SF1,chr14:24658348-24664942,NULL,KLF4,OK,25.202,30.6356,0.281668,0.983723,0.1613,0.283647,no
XLOC_002333,XLOC_002333,SDE2,chr1:226170402-226187066,NULL,KLF4,OK,6.46219,5.23243,-0.304543,-0.976911,0.16135,0.283695,no
XLOC_022410,XLOC_022410,RPA3,chr7:7676574-7918851,NULL,KLF4,OK,7.21303,5.28057,-0.449912,-0.988159,0.1615,0.283918,no
XLOC_007181,XLOC_007181,CHMP4A,chr14:24678786-24683036,NULL,KLF4,OK,22.7728,18.4822,-0.301172,-0.970023,0.1616,0.283973,no
XLOC_022815,XLOC_022815,CEP41,chr7:130033611-130081051,NULL,KLF4,OK,2.75431,2.1778,-0.33882,-0.967281,0.1616,0.283973,no
XLOC_005980,XLOC_005980,PMCH,chr12:102513955-102591614,NULL,KLF4,OK,5.28613,2.74429,-0.945782,-1.0052,0.1616,0.283973,no
XLOC_019672,XLOC_019672,LOC730101,chr6:52529198-52533951,NULL,KLF4,OK,1.99281,1.50751,-0.402633,-0.987905,0.16165,0.28402,no
XLOC_008695,XLOC_008695,POLR2C,chr16:57496550-57520385,NULL,KLF4,OK,47.4505,36.0391,-0.396862,-0.969232,0.1617,0.284068,no
XLOC_008014,XLOC_008014,RMDN3,chr15:41028085-41047458,NULL,KLF4,OK,18.8578,23.0088,0.287021,0.977921,0.16175,0.284075,no
XLOC_009602,XLOC_009602,PSMD11,chr17:30771480-30810337,NULL,KLF4,OK,47.3983,39.3506,-0.268451,-0.97536,0.16175,0.284075,no
XLOC_012914,XLOC_012914,NRBP1,chr2:27651472-27665124,NULL,KLF4,OK,84.5389,102.114,0.27249,0.987403,0.16195,0.284305,no
XLOC_009371,XLOC_009371,HIC1,chr17:1958392-1962981,NULL,KLF4,OK,13.004,10.6082,-0.29378,-0.978023,0.16195,0.284305,no
XLOC_024522,XLOC_024522,NOL8,chr9:95059639-95432547,NULL,KLF4,OK,10.1348,7.82878,-0.372455,-0.975586,0.16195,0.284305,no
XLOC_024359,XLOC_024359,NDUFB6,chr9:32540541-32573182,NULL,KLF4,OK,50.2186,36.3152,-0.467649,-0.990233,0.162,0.284352,no
XLOC_006016,XLOC_006016,TRPV4,chr12:110220891-110271241,NULL,KLF4,OK,5.21754,6.50435,0.318034,0.96737,0.16215,0.284494,no
XLOC_025509,XLOC_025509,SHROOM4,chrX:50334642-50557044,NULL,KLF4,OK,10.5469,12.8346,0.283223,0.981707,0.16215,0.284494,no
XLOC_008182,XLOC_008182,ADPGK,chr15:73043707-73090540,NULL,KLF4,OK,33.5221,27.4491,-0.288356,-0.977291,0.16215,0.284494,no
XLOC_006738,XLOC_006738,ARHGAP5,chr14:32546494-32628934,NULL,KLF4,OK,4.18121,5.09982,0.286525,0.97669,0.16235,0.284804,no
XLOC_023443,XLOC_023443,LOXL2,chr8:23154409-23261722,NULL,KLF4,OK,313.946,260.707,-0.26809,-0.979347,0.1625,0.285027,no
XLOC_025604,XLOC_025604,ABCB7,chrX:74273006-74376175,NULL,KLF4,OK,8.15842,10.0707,0.303804,0.960344,0.16265,0.285209,no
XLOC_010753,XLOC_010753,RFNG,chr17:80005777-80009650,NULL,KLF4,OK,20.7584,16.9386,-0.293381,-0.973156,0.16265,0.285209,no
XLOC_016697,XLOC_016697,ZFYVE20,chr3:15111579-15140655,NULL,KLF4,OK,5.908,4.81377,-0.295504,-0.991155,0.1628,0.285432,no
XLOC_012887,XLOC_012887,NCOA1,chr2:24807345-24993570,NULL,KLF4,OK,3.6955,4.54424,0.298272,0.975701,0.16285,0.285438,no
XLOC_001322,XLOC_001322,DFFA,chr1:10520602-10532613,NULL,KLF4,OK,19.6042,15.8464,-0.307004,-0.987144,0.16285,0.285438,no
XLOC_005527,XLOC_005527,C12orf4,chr12:4596900-4647637,NULL,KLF4,OK,6.57587,5.3141,-0.307355,-0.977053,0.1629,0.285485,no
XLOC_016640,XLOC_016640,SENP5,chr3:196594726-196661584,NULL,KLF4,OK,6.78138,8.26851,0.286048,0.976355,0.163,0.28558,no
XLOC_019888,XLOC_019888,PLEKHG1,chr6:150920998-151164799,NULL,KLF4,OK,11.1016,9.14547,-0.279638,-0.982997,0.163,0.28558,no
XLOC_009071,XLOC_009071,ARHGAP17,chr16:24930704-25026699,NULL,KLF4,OK,40.6569,33.7196,-0.269913,-0.963074,0.1632,0.285889,no
XLOC_022572,XLOC_022572,"ERV3-1,ZNF117",chr7:64434829-64467124,NULL,KLF4,OK,3.43546,2.33008,-0.56012,-0.972818,0.16335,0.286112,no
XLOC_013160,XLOC_013160,NPAS2,chr2:101436612-101613287,NULL,KLF4,OK,37.6097,31.1757,-0.270682,-0.96887,0.1635,0.286293,no
XLOC_012471,XLOC_012471,C19orf47,chr19:40826966-40884397,NULL,KLF4,OK,12.3079,6.9508,-0.82433,-0.994345,0.1635,0.286293,no
XLOC_004606,XLOC_004606,CHKA,chr11:67820325-67888858,NULL,KLF4,OK,6.38493,5.09045,-0.326877,-0.973276,0.16355,0.28634,no
XLOC_019902,XLOC_019902,ZDHHC14,chr6:157802556-158094977,NULL,KLF4,OK,7.28799,5.8422,-0.319008,-0.981448,0.1636,0.286387,no
XLOC_018306,XLOC_018306,NNT,chr5:43573286-43705668,NULL,KLF4,OK,18.3163,22.233,0.279575,0.969186,0.1637,0.286521,no
XLOC_019399,XLOC_019399,TRIM38,chr6:25962916-25987557,NULL,KLF4,OK,5.05703,6.19687,0.293249,0.973322,0.1638,0.286615,no
XLOC_016969,XLOC_016969,RPL24,chr3:101399933-101405563,NULL,KLF4,OK,841.534,698.502,-0.268757,-0.981329,0.1638,0.286615,no
XLOC_005458,XLOC_005458,GTF2H3,chr12:124105569-124147151,NULL,KLF4,OK,9.45391,6.7046,-0.495761,-0.980432,0.16385,0.286662,no
XLOC_001398,XLOC_001398,DDOST,chr1:20959947-20988037,NULL,KLF4,OK,168.807,207.083,0.294834,0.97027,0.1639,0.286709,no
XLOC_017440,XLOC_017440,SLC30A9,chr4:41992522-42089551,NULL,KLF4,OK,17.5406,21.2845,0.279106,0.968372,0.164,0.286843,no
XLOC_004055,XLOC_004055,KMT2A,chr11:118307204-118397539,NULL,KLF4,OK,5.59551,6.76536,0.273896,0.976397,0.1641,0.286977,no
XLOC_016027,XLOC_016027,TMEM43,chr3:14166439-14185180,NULL,KLF4,OK,33.1101,40.0466,0.274408,0.9822,0.16425,0.287199,no
XLOC_003346,XLOC_003346,OAT,chr10:126085871-126107545,NULL,KLF4,OK,66.0178,54.6783,-0.271886,-0.972365,0.16435,0.287333,no
XLOC_008608,XLOC_008608,STX4,chr16:31044415-31051488,NULL,KLF4,OK,35.4169,43.1463,0.284798,0.973873,0.1644,0.28738,no
XLOC_014906,XLOC_014906,HM13-AS1,chr20:30102212-30161066,NULL,KLF4,OK,1.752,0,#NAME?,#NAME?,0.1645,0.287433,no
XLOC_010833,XLOC_010833,CHMP1B,chr18:11689013-11908796,NULL,KLF4,OK,16.0778,20.0946,0.321736,0.97115,0.1645,0.287433,no
XLOC_006217,XLOC_006217,RGCC,chr13:42031541-42045013,NULL,KLF4,OK,26.2736,21.1978,-0.309695,-0.981359,0.1645,0.287433,no
XLOC_016644,XLOC_016644,FYTTD1,chr3:197398264-197511317,NULL,KLF4,OK,21.777,27.314,0.326832,0.980989,0.1646,0.287567,no
XLOC_001688,XLOC_001688,ANKRD13C,chr1:70724684-70820417,NULL,KLF4,OK,5.17711,6.34508,0.293491,0.978737,0.16475,0.287788,no
XLOC_009217,XLOC_009217,TRADD,chr16:67188088-67193812,NULL,KLF4,OK,12.4555,15.5053,0.315981,0.970435,0.1655,0.289017,no
XLOC_001672,XLOC_001672,JAK1,chr1:65210777-65432187,NULL,KLF4,OK,76.7864,63.5772,-0.272342,-0.974451,0.1655,0.289017,no
XLOC_014635,XLOC_014635,STK4,chr20:43595119-43708593,NULL,KLF4,OK,5.71262,6.98036,0.289149,0.979059,0.1657,0.289325,no
XLOC_016324,XLOC_016324,BBX,chr3:107241782-107530176,NULL,KLF4,OK,6.05021,7.32034,0.274924,0.955695,0.1658,0.289459,no
XLOC_024638,XLOC_024638,PSMD5,chr9:123578331-123605299,NULL,KLF4,OK,17.1359,14.0866,-0.282693,-0.969477,0.16585,0.289505,no
XLOC_001252,XLOC_001252,SDF4,chr1:1152287-1167447,NULL,KLF4,OK,130.632,157.185,0.266957,0.968176,0.1661,0.2899,no
XLOC_001724,XLOC_001724,ODF2L,chr1:86812506-86862025,NULL,KLF4,OK,9.13837,7.46487,-0.29182,-0.9764,0.1662,0.290034,no
XLOC_007360,XLOC_007360,TGFB3,chr14:76424441-76448092,NULL,KLF4,OK,1.10207,1.50072,0.445432,0.976959,0.16625,0.29008,no
XLOC_004639,XLOC_004639,FCHSD2,chr11:72547789-72853143,NULL,KLF4,OK,13.1662,15.9681,0.278356,0.969829,0.16635,0.290173,no
XLOC_015335,XLOC_015335,ATP5O,chr21:35275756-35288158,NULL,KLF4,OK,180.413,149.105,-0.274968,-0.979815,0.16635,0.290173,no
XLOC_007984,XLOC_007984,EMC7,chr15:34376223-34394053,NULL,KLF4,OK,54.6055,66.3786,0.281671,0.970091,0.16645,0.290306,no
XLOC_006029,XLOC_006029,ATXN2,chr12:111890017-112037480,NULL,KLF4,OK,9.11032,7.46883,-0.28662,-0.968217,0.1665,0.290311,no
XLOC_008828,XLOC_008828,KIAA0513,chr16:85061356-85127828,NULL,KLF4,OK,2.35368,1.88614,-0.319484,-0.954328,0.1665,0.290311,no
XLOC_019843,XLOC_019843,TBPL1,chr6:134273307-134308638,NULL,KLF4,OK,17.6598,14.1607,-0.318578,-0.988144,0.1666,0.290445,no
XLOC_016856,XLOC_016856,VPRBP,chr3:51428698-51534018,NULL,KLF4,OK,9.43525,6.61521,-0.512275,-0.969411,0.16675,0.290665,no
XLOC_000694,XLOC_000694,LOC645166,chr1:147574322-149109725,NULL,KLF4,OK,23.0151,34.6126,0.588717,0.963438,0.16685,0.290757,no
XLOC_003877,XLOC_003877,PPFIA1,chr11:70116805-70230607,NULL,KLF4,OK,13.1625,15.9871,0.280477,0.976696,0.16685,0.290757,no
XLOC_022132,XLOC_022132,LRWD1,chr7:102105389-102119381,NULL,KLF4,OK,16.8258,21.4157,0.347999,0.930118,0.167,0.290978,no
XLOC_006721,XLOC_006721,"LTB4R,LTB4R2",chr14:24769059-24787242,NULL,KLF4,OK,6.52991,3.38811,-0.946583,-0.982919,0.16725,0.291372,no
XLOC_016595,XLOC_016595,DNAJB11,chr3:186288464-186303589,NULL,KLF4,OK,60.9075,73.6176,0.273431,0.975163,0.1673,0.291377,no
XLOC_016766,XLOC_016766,ZNF445,chr3:44481261-44519162,NULL,KLF4,OK,3.27944,2.67393,-0.294484,-0.972601,0.1673,0.291377,no
XLOC_010468,XLOC_010468,MAP3K14,chr17:43325291-43394430,NULL,KLF4,OK,2.68415,3.37326,0.329678,0.958572,0.1674,0.29151,no
XLOC_011473,XLOC_011473,ZNF714,chr19:21264952-21307883,NULL,KLF4,OK,0.925717,0.493894,-0.906369,-0.799161,0.1675,0.291643,no
XLOC_007311,XLOC_007311,MAX,chr14:65381078-65569413,NULL,KLF4,OK,30.9385,43.6488,0.496536,0.913164,0.16765,0.291822,no
XLOC_009689,XLOC_009689,FKBP10,chr17:39968961-39979469,NULL,KLF4,OK,77.7837,64.4832,-0.270546,-0.981458,0.16765,0.291822,no
XLOC_022988,XLOC_022988,TUSC3,chr8:15397595-15624158,NULL,KLF4,OK,6.67931,8.21453,0.298478,0.976202,0.1678,0.292042,no
XLOC_002525,XLOC_002525,RAB18,chr10:27793102-27831166,NULL,KLF4,OK,14.2275,17.1707,0.271269,0.964887,0.168,0.292349,no
XLOC_004473,XLOC_004473,SLC15A3,chr11:60691912-60719257,NULL,KLF4,OK,1.1398,7.78274,2.7715,1.64344,0.16815,0.292569,no
XLOC_015240,XLOC_015240,LOC642852,chr21:46707966-46717269,NULL,KLF4,OK,6.52528,5.36242,-0.283156,-0.961275,0.1682,0.292614,no
XLOC_000095,XLOC_000095,MFN2,chr1:12040237-12073572,NULL,KLF4,OK,36.7654,30.4942,-0.269815,-0.96828,0.1683,0.292706,no
XLOC_017584,XLOC_017584,RAP1GDS1,chr4:99182526-99365012,NULL,KLF4,OK,19.5744,16.0804,-0.283666,-0.980172,0.1683,0.292706,no
XLOC_010822,XLOC_010822,RALBP1,chr18:9475529-9538106,NULL,KLF4,OK,31.7634,26.3824,-0.267793,-0.959179,0.1684,0.292839,no
XLOC_023291,XLOC_023291,BAI1,chr8:143545376-143626368,NULL,KLF4,OK,0.0137323,5.87489,8.74085,5.0281,0.16865,0.293108,no
XLOC_019181,XLOC_019181,PDGFRB,chr5:149493401-149535422,NULL,KLF4,OK,0.0132689,4.75202,8.48435,4.87796,0.16865,0.293108,no
XLOC_012634,XLOC_012634,SLC17A7,chr19:49932654-49944808,NULL,KLF4,OK,0.0263632,8.26623,8.29256,4.85007,0.16865,0.293108,no
